일시,기온(°C),풍향(deg),풍속(m/s),강수량(mm),습도(%)
2018-04-06 0:00,7.8,57.7,1.1,2,98
2018-04-06 1:00,7.8,264.5,0.8,4,97.9
2018-04-06 2:00,7.5,0,0.4,3.5,98.1
2018-04-06 3:00,7.4,109.6,0.6,2,97.9
2018-04-06 4:00,7.5,75.1,0.6,2,98
2018-04-06 5:00,7.5,0,0.3,2.5,98.2
2018-04-06 6:00,7.6,322.6,0.5,2.5,98.4
2018-04-06 7:00,7.8,298.1,0.9,1.5,98.4
2018-04-06 8:00,8.3,318.6,0.9,0,97.4
2018-04-06 9:00,8.7,287.1,2.1,0,88.2
2018-04-06 10:00,9.8,296.2,2.1,0,71.8
2018-04-06 11:00,11.5,320.5,2.4,0,57.8
2018-04-06 12:00,13,254.1,2.9,0,51.9
2018-04-06 13:00,13.5,238.7,3.6,0,43.9
2018-04-06 14:00,12.9,243.9,4.5,0,41.5
2018-04-06 15:00,11.8,237,4.7,0,43.1
2018-04-06 16:00,10.3,238.9,4.6,0,46.4
2018-04-06 17:00,8.9,255.9,3.9,0,45.8
2018-04-06 18:00,7.7,291.5,2.8,0,56.1
2018-04-06 19:00,5.2,267.7,3.2,0,79.8
2018-04-06 20:00,4,210.6,2.6,0,78.3
2018-04-06 21:00,3.8,226.3,2.8,0,80.2
2018-04-06 22:00,4.2,238,2.7,0,71.3
2018-04-06 23:00,4,236.2,3.4,0,75.7
2018-04-07 0:00,3.8,251,2.4,0,74.3
2018-04-07 1:00,4.1,254.9,3.1,0,60.6
2018-04-07 2:00,3.8,271.2,2.5,0,54.8
2018-04-07 3:00,3.5,243.4,2.5,0,56.2
2018-04-07 4:00,3.5,259.2,2.6,0,52.3
2018-04-07 5:00,3.4,255.6,2.1,0,52
2018-04-07 6:00,3.2,263.7,2.4,0,49.7
2018-04-07 7:00,3.2,280.6,1.9,0,51
2018-04-07 8:00,3.9,260.5,3.4,0,44.3
2018-04-07 9:00,5.1,265.3,3.5,0,40
2018-04-07 10:00,5.9,267.1,3.4,0,35.5
2018-04-07 11:00,6.7,280.6,3.9,0,36.7
2018-04-07 12:00,7.5,281.4,2.8,0,31.4
2018-04-07 13:00,8.7,284.9,2.7,0,24.6
2018-04-07 14:00,9,279.6,3.7,0,24.7
2018-04-07 15:00,8.7,293.7,3.7,0,24.5
2018-04-07 16:00,9,285.8,3.6,0,25.1
2018-04-07 17:00,9.1,271.6,2.7,0,30.9
2018-04-07 18:00,7.4,267.9,3.1,0,30
2018-04-07 19:00,6.1,260.6,2.5,0,31.8
2018-04-07 20:00,5.3,250.5,2.8,0,40.4
2018-04-07 21:00,4.6,235.1,2.9,0,49.2
2018-04-07 22:00,4.5,260,2.7,0,52.8
2018-04-07 23:00,4,235.8,3.1,0,57.3
2018-04-08 0:00,2.2,221.4,2.3,0,74.4
2018-04-08 1:00,1.6,221.7,2.5,0,79.2
2018-04-08 2:00,1.2,207,2.1,0,82.7
2018-04-08 3:00,1,219.6,1.4,0,83
2018-04-08 4:00,1.1,203.2,1.5,0,81.4
2018-04-08 5:00,0.8,206.5,1.4,0,79.9
2018-04-08 6:00,0.2,0,0,0,80.8
2018-04-08 7:00,0.8,0,0.4,0,78.1
2018-04-08 8:00,4.1,159.4,1,0,59.6
2018-04-08 9:00,6.3,251.3,1.7,0,50.8
2018-04-08 10:00,8,216.6,3.1,0,36.2
2018-04-08 11:00,9.5,229.1,3,0,32.7
2018-04-08 12:00,11.2,240.3,2.1,0,24.9
2018-04-08 13:00,12.3,201.2,2.5,0,23.4
2018-04-08 14:00,13.3,249.2,3.5,0,30.4
2018-04-08 15:00,13.1,231.2,3.7,0,35.8
2018-04-08 16:00,13.9,239.4,4,0,34.8
2018-04-08 17:00,13.8,243.4,5,0,34.7
2018-04-08 18:00,13.2,231.2,4.7,0,35.3
2018-04-08 19:00,12.6,227.9,4.3,0,37.8
2018-04-08 20:00,12.1,230.2,3.8,0,44.4
2018-04-08 21:00,11.8,234.1,3.3,0,52.4
2018-04-08 22:00,11.5,241.2,3,0,57.5
2018-04-08 23:00,11.2,238.8,3.3,0,65.3
2018-04-09 0:00,10.6,249.6,2.6,0,70.6
2018-04-09 1:00,10,243.4,2.8,0,74.2
2018-04-09 2:00,9.6,243.8,2.1,0,76.4
2018-04-09 3:00,8.7,241.9,1.8,0,82.4
2018-04-09 4:00,8.1,229.3,0.5,0,84.5
2018-04-09 5:00,8.3,325.2,1.8,0,79.6
2018-04-09 6:00,8,352.2,1.3,0,77.2
2018-04-09 7:00,7.4,347.6,1.2,0,81.2
2018-04-09 8:00,8,331.3,0.8,0,77.8
2018-04-09 9:00,9.4,132,0.8,0,69.6
2018-04-09 10:00,11.3,216.6,1.1,0,55.7
2018-04-09 11:00,13.1,217.6,0.9,0,41.5
2018-04-09 12:00,13.7,75,1.6,0,34.7
2018-04-09 13:00,15.8,299.1,1.3,0,27.8
2018-04-09 14:00,16.9,329.8,1.3,0,27.4
2018-04-09 15:00,17.2,343.8,1.7,0,28.8
2018-04-09 16:00,18.4,255.9,1.4,0,29.5
2018-04-09 17:00,18.1,288.7,0.8,0,29.9
2018-04-09 18:00,17.7,299.1,0.9,0,29.1
2018-04-09 19:00,15.8,126,0.8,0,36.3
2018-04-09 20:00,14.1,169.5,0.6,0,40
2018-04-09 21:00,13.2,88.9,0.6,0,42.2
2018-04-09 22:00,11.8,0,0.1,0,48.3
2018-04-09 23:00,10.3,0,0.1,0,55.9
2018-04-10 0:00,9.5,0,0.2,0,58.7
2018-04-10 1:00,8.4,0,0,0,62.3
2018-04-10 2:00,7.8,0,0,0,66.4
2018-04-10 3:00,7.2,0,0.2,0,70
2018-04-10 4:00,7,0,0.2,0,70.1
2018-04-10 5:00,6.4,298.4,0.6,0,72.6
2018-04-10 6:00,6.3,0,0.2,0,70.7
2018-04-10 7:00,6.9,151.9,0.5,0,71
2018-04-10 8:00,9.9,264,0.6,0,62
2018-04-10 9:00,13.2,0,0.3,0,50.9
2018-04-10 10:00,19.2,246.9,1.8,0,31.3
2018-04-10 11:00,22.5,240.1,4,0,25.1
2018-04-10 12:00,23,229.3,5.5,0,24.3
2018-04-10 13:00,23.3,229.5,3.5,0,28.9
2018-04-10 14:00,23.8,207.1,3.7,0,25.6
2018-04-10 15:00,24.3,217.9,2.7,0,27.1
2018-04-10 16:00,24.9,234.8,2.7,0,26.4
2018-04-10 17:00,22.9,228,4.2,0,28.7
2018-04-10 18:00,22,219.3,3.4,0,34.9
2018-04-10 19:00,21,194.4,3.7,0,42.3
2018-04-10 20:00,20.2,202.8,2.9,0,47.9
2018-04-10 21:00,19.9,220.9,2.7,0,51.6
2018-04-10 22:00,19.7,209.1,3.6,0,55.5
2018-04-10 23:00,18.6,233.5,4.4,0,70.1
2018-04-11 0:00,18.9,223.6,4.8,0.5,68.2
2018-04-11 1:00,16.8,252.1,4.2,5.5,89.2
2018-04-11 2:00,16.6,242.9,4,0,88.7
2018-04-11 3:00,16.3,234,3,0,85.9
2018-04-11 4:00,15.4,232.4,3.8,0,83.9
2018-04-11 5:00,14.8,243.3,2.7,0,84.6
2018-04-11 6:00,14.1,239.6,2.5,0,83
2018-04-11 7:00,13.2,252.3,2.3,0,84.5
2018-04-11 8:00,13.1,215.4,2.3,0,80.7
2018-04-11 9:00,14.8,222.8,2,0,72.3
2018-04-11 10:00,15.8,333.7,1.8,0,50.9
2018-04-11 11:00,17.4,322.8,1.2,0,46
2018-04-11 12:00,19.1,252.2,1.7,,42.3
2018-04-11 13:00,20.1,280.7,2.5,,30.4
2018-04-11 14:00,21.4,236,2.6,,28.4
2018-04-11 15:00,21,248.5,3.2,,35.6
2018-04-11 16:00,21.1,253.1,3.1,,23.8
2018-04-11 17:00,19.9,248.5,3.6,,21.9
2018-04-11 18:00,18.5,253.8,2.8,,24.5
2018-04-11 19:00,16.4,260.9,1.9,,26
2018-04-11 20:00,15.1,281.2,1.9,,28.5
2018-04-11 21:00,13.2,201.9,1.2,,35.2
2018-04-11 22:00,11.7,0,0.3,,39.5
2018-04-11 23:00,11.4,205.3,1.5,,37.1
2018-04-12 0:00,11.4,210.8,1.5,,37.8
2018-04-12 1:00,10.4,0,0.4,0,47
2018-04-12 2:00,9,0,0.3,0,50.4
2018-04-12 3:00,7.7,0,0.4,0,55.2
2018-04-12 4:00,7.5,0,0.4,0,57.3
2018-04-12 5:00,8.3,223.5,0.9,0,59.4
2018-04-12 6:00,6.5,0,0.1,0,67
2018-04-12 7:00,7.1,0,0.1,0,63.4
2018-04-12 8:00,9.7,328.1,1.1,0,51.1
2018-04-12 9:00,12.5,337.9,0.9,0,43.4
2018-04-12 10:00,15.9,207.5,1.4,0,29.5
2018-04-12 11:00,18.3,241.2,1.8,0,24.7
2018-04-12 12:00,19.5,234.6,2.2,0,28
2018-04-12 13:00,20.5,252.5,2.4,0,24.4
2018-04-12 14:00,20.8,251.8,2.8,0,25.3
2018-04-12 15:00,21.2,233.4,3.3,0,25.3
2018-04-12 16:00,21.6,276.1,2.3,0,20.7
2018-04-12 17:00,21.5,330.6,2,0,17.3
2018-04-12 18:00,20.1,330.1,2.5,0,17
2018-04-12 19:00,18.6,284.5,1.9,0,18.1
2018-04-12 20:00,17,256.6,1.6,0,29.7
2018-04-12 21:00,15.7,290.1,1.5,0,25.4
2018-04-12 22:00,13.7,262.3,1,0,31.3
2018-04-12 23:00,12,160.2,0.6,0,35.7
2018-04-13 0:00,11.4,121.4,1.2,0,33.5
2018-04-13 1:00,10.9,101.7,1.2,0,34.4
2018-04-13 2:00,9.5,206.2,0.5,0,45.3
2018-04-13 3:00,8.4,0,0.1,0,50.3
2018-04-13 4:00,7.8,0,0.3,0,53.9
2018-04-13 5:00,7.1,0,0.1,0,57.8
2018-04-13 6:00,6.7,0,0,0,60.3
2018-04-13 7:00,7.7,0,0.2,0,60
2018-04-13 8:00,9.9,27.9,0.6,0,51
2018-04-13 9:00,12.2,24.2,1.3,0,40.7
2018-04-13 10:00,15.2,56.8,2,0,27.3
2018-04-13 11:00,16.7,69.2,2.5,0,21.9
2018-04-13 12:00,17.8,65.5,1.4,0,20.2
2018-04-13 13:00,18.3,90.4,1.5,0,19.6
2018-04-13 14:00,18.3,65.6,1.6,0,22.2
2018-04-13 15:00,18.4,62,1.8,0,22.8
2018-04-13 16:00,18.5,133.3,2.3,0,25.5
2018-04-13 17:00,18.4,75,1.3,0,26.3
2018-04-13 18:00,17.7,45.8,1.7,0,25.6
2018-04-13 19:00,16.7,77.7,2.4,0,26.3
2018-04-13 20:00,15.4,103.8,2.1,0,28.4
2018-04-13 21:00,14.8,72.8,2,0,31.8
2018-04-13 22:00,14.1,65.5,2.2,0,35.8
2018-04-13 23:00,13.7,76.1,1.9,0,35.8
2018-04-14 0:00,13.3,44.5,1.6,0,34.7
2018-04-14 1:00,13.2,84.2,1.2,0,34.7
2018-04-14 2:00,12.9,70.8,1.4,0,39.2
2018-04-14 3:00,12.7,29.1,1,0,38.1
2018-04-14 4:00,8.3,81.5,1.6,3.5,82.7
2018-04-14 5:00,7.8,37.3,0.9,6.5,93.2
2018-04-14 6:00,7.6,62.2,1.5,3.5,91.9
2018-04-14 7:00,7.5,26.3,1.7,4,92.5
2018-04-14 8:00,7.7,29.8,1.6,2,93.7
2018-04-14 9:00,7.8,328.3,2,3.5,95.2
2018-04-14 10:00,7.8,338.9,2.1,3,97.3
2018-04-14 11:00,8.1,356.6,1.4,3,97.6
2018-04-14 12:00,8.4,329.2,1.6,1.5,97.9
2018-04-14 13:00,8.6,330.5,2.3,0.5,97.9
2018-04-14 14:00,9,0,0.3,0.5,97.7
2018-04-14 15:00,9.5,0,0.3,0,97.4
2018-04-14 16:00,9.5,303.3,1.8,0,97.4
2018-04-14 17:00,9.4,288.4,2.1,0,95.1
2018-04-14 18:00,9.1,329.9,1.8,0,93
2018-04-14 19:00,9.1,298.2,2.3,0,89.9
2018-04-14 20:00,9.3,304.3,1.6,0,84
2018-04-14 21:00,9.4,257.9,1.2,0,81.3
2018-04-14 22:00,9.4,248.3,1.9,0,82
2018-04-14 23:00,9.2,267.1,1.3,0,80.7
2018-04-15 0:00,9,254,1.6,0,80.4
2018-04-15 1:00,8.6,241.1,1.8,0,83.9
2018-04-15 2:00,7.8,239.1,1.9,0,84.1
2018-04-15 3:00,7.6,232.3,3,0,83.6
2018-04-15 4:00,6.9,215.5,1.7,0,85.9
2018-04-15 5:00,6.3,202.1,1.8,0,88.1
2018-04-15 6:00,6.3,200.4,2,0,87.2
2018-04-15 7:00,6.5,207.1,1.7,0,86.7
2018-04-15 8:00,7.8,214.8,1.8,0,82.5
2018-04-15 9:00,9.3,239.2,1.8,0,74.7
2018-04-15 10:00,10.7,250.5,1.8,0,66.5
2018-04-15 11:00,12.7,232,2.1,0,58.7
2018-04-15 12:00,14.2,256.3,2,0,51.5
2018-04-15 13:00,14.9,243,2.8,0,48
2018-04-15 14:00,16.4,250.3,2.6,0,44.9
2018-04-15 15:00,16.6,270.2,3.2,0,40.8
2018-04-15 16:00,16,244.5,3.4,0,48.2
2018-04-15 17:00,14.2,221.1,3.7,0,54.4
2018-04-15 18:00,12.3,233.6,3.8,0,58.8
2018-04-15 19:00,10.4,226.7,3,0,64.3
2018-04-15 20:00,9.1,217.9,2.5,0,69.7
2018-04-15 21:00,8.4,212,2.1,0,71.9
2018-04-15 22:00,8,214.3,2.1,0,73.7
2018-04-15 23:00,7.1,210.7,1.9,0,78.1
2018-04-16 0:00,6.6,199.8,1.7,0,80.4
2018-04-16 1:00,6.2,211.1,1.1,0,81.8
2018-04-16 2:00,5.7,223,0.5,0,83.8
2018-04-16 3:00,5,261.3,0.5,0,86.6
2018-04-16 4:00,4.5,0,0.3,0,89.2
2018-04-16 5:00,4.1,0,0.2,0,90.6
2018-04-16 6:00,3.5,315.4,0.6,0,91.5
2018-04-16 7:00,3.8,0,0.4,0,91.3
2018-04-16 8:00,6.2,0,0.4,0,83.8
2018-04-16 9:00,8.9,255.3,0.7,0,69.1
2018-04-16 10:00,11.3,18.8,1.5,0,58.5
2018-04-16 11:00,12.9,328.3,1.9,0,54.4
2018-04-16 12:00,14.8,309.3,1.3,0,46.5
2018-04-16 13:00,15.9,355.5,2.2,0,41.6
2018-04-16 14:00,17.2,313.2,1.1,0,35.8
2018-04-16 15:00,17.6,337.9,2.2,0,33.2
2018-04-16 16:00,18.6,256.4,1.7,0,30.7
2018-04-16 17:00,18.7,293,1,0,29.7
2018-04-16 18:00,17.9,11.3,1.1,0,31.8
2018-04-16 19:00,17,343.8,1.2,0,35.9
2018-04-16 20:00,15,114,1.2,0,43.9
2018-04-16 21:00,13.9,197.4,0.9,0,50.7
2018-04-16 22:00,13.1,183,1.1,0,58.4
2018-04-16 23:00,12.4,200.9,1.1,0,62.5
2018-04-17 0:00,11.5,250.8,0.9,0,65.7
2018-04-17 1:00,10.5,215.8,1,0,68
2018-04-17 2:00,9.8,205,0.7,0,68.7
2018-04-17 3:00,9.1,0,0.4,0,69.7
2018-04-17 4:00,9,0,0.4,0,71.8
2018-04-17 5:00,8.7,0,0.3,0,74.7
2018-04-17 6:00,8.1,0,0.1,0,78.2
2018-04-17 7:00,8.7,0,0.3,0,78.1
2018-04-17 8:00,10.2,315.2,0.7,0,71.1
2018-04-17 9:00,13,0,0.4,0,62.6
2018-04-17 10:00,15.5,236.9,0.6,0,46.5
2018-04-17 11:00,16.3,319,1.1,0,42.2
2018-04-17 12:00,17.7,1.7,1.8,0,37.8
2018-04-17 13:00,18.9,353.3,2.1,0,31.7
2018-04-17 14:00,20,254.7,1.4,0,31.9
2018-04-17 15:00,19.8,351.5,1.5,0,29.8
2018-04-17 16:00,19.9,228.9,1.6,0,30.6
2018-04-17 17:00,20,291.3,2,0,31.5
2018-04-17 18:00,19.4,313.6,1.9,0,33.8
2018-04-17 19:00,17.7,235.3,2.6,0,43.6
2018-04-17 20:00,15.7,216.3,2.2,0,51
2018-04-17 21:00,14,198.1,1.2,0,54.4
2018-04-17 22:00,12.6,158.8,0.6,0,59.1
2018-04-17 23:00,11.7,189.1,0.8,0,61
2018-04-18 0:00,10.7,197.1,0.8,0,63.5
2018-04-18 1:00,10.1,220.5,0.5,0,65.9
2018-04-18 2:00,9.3,0,0.2,0,69.6
2018-04-18 3:00,8.7,119.5,0.6,0,72.4
2018-04-18 4:00,7.8,0,0.3,0,78.3
2018-04-18 5:00,6.9,0,0.1,0,81.7
2018-04-18 6:00,6.5,0,0.2,0,83.6
2018-04-18 7:00,7.1,308.6,0.5,0,81.6
2018-04-18 8:00,9.2,302.7,0.5,0,73.7
2018-04-18 9:00,12.1,348.5,0.7,0,61.6
2018-04-18 10:00,14.6,78.4,0.8,0,46.1
2018-04-18 11:00,16.2,304.2,1,0,44.9
2018-04-18 12:00,17.9,295.3,1,0,41.7
2018-04-18 13:00,19.3,334.2,2.1,0,34.7
2018-04-18 14:00,20.4,217,1.4,0,32.9
2018-04-18 15:00,21.9,229,2.5,0,28.8
2018-04-18 16:00,22.3,251.4,2.2,0,28.2
2018-04-18 17:00,21.7,229.3,3,0,28.1
2018-04-18 18:00,19.3,235.1,2.7,0,36.9
2018-04-18 19:00,16.8,254.1,1.5,0,39.6
2018-04-18 20:00,14.8,209.1,1.8,0,41.6
2018-04-18 21:00,13.8,202.2,1.5,0,35.2
2018-04-18 22:00,12.1,203.7,0.7,0,39.6
2018-04-18 23:00,11,202.5,0.7,0,44.8
2018-04-19 0:00,10.3,189.4,1.1,0,47.5
2018-04-19 1:00,10,184.7,1.4,0,47.2
2018-04-19 2:00,8.3,0,0.1,0,54.6
2018-04-19 3:00,7.7,0,0,0,57.7
2018-04-19 4:00,6.6,0,0.4,0,66.9
2018-04-19 5:00,5.7,0,0.2,0,71.8
2018-04-19 6:00,5.4,0,0.2,0,74.7
2018-04-19 7:00,5.8,326,0.7,0,73
2018-04-19 8:00,8.6,294.7,0.8,0,63.2
2018-04-19 9:00,12.1,342.8,0.7,0,50
2018-04-19 10:00,17.5,255.8,1.6,0,18.8
2018-04-19 11:00,19.2,265.2,1.8,0,12.9
2018-04-19 12:00,20.6,244.3,3.2,0,12.9
2018-04-19 13:00,22,231.9,3.3,0,14.2
2018-04-19 14:00,22.9,240.8,2.8,0,14.5
2018-04-19 15:00,23.2,251.9,2.5,0,17.1
2018-04-19 16:00,23.5,259.9,2.7,0,17
2018-04-19 17:00,23,232,2.5,0,18.1
2018-04-19 18:00,21.1,238.2,2.8,0,19.4
2018-04-19 19:00,18.9,234.8,2.6,0,24.3
2018-04-19 20:00,17.3,222.2,1.7,0,29.5
2018-04-19 21:00,15.8,199.9,0.7,0,39.2
2018-04-19 22:00,14.8,228.5,1.1,0,43.6
2018-04-19 23:00,14.1,0,0.3,0,47.9
2018-04-20 0:00,13.4,0,0.1,0,51.7
2018-04-20 1:00,12.4,309,0.5,0,56.1
2018-04-20 2:00,11.7,0,0.2,0,60.4
2018-04-20 3:00,10.9,303,0.5,0,63.9
2018-04-20 4:00,10.5,266.3,0.5,0,66.6
2018-04-20 5:00,10,0,0.4,0,68.6
2018-04-20 6:00,9.5,0,0.2,0,71.1
2018-04-20 7:00,10.4,0,0.4,0,69
2018-04-20 8:00,12.6,259,0.5,0,60
2018-04-20 9:00,15.5,327,0.6,0,51.5
2018-04-20 10:00,18.6,273.2,1,0,42.4
2018-04-20 11:00,21.7,319.5,0.8,0,38.8
2018-04-20 12:00,24.3,307.9,1.3,0,37
2018-04-20 13:00,26.3,270.9,1.5,0,35.1
2018-04-20 14:00,27.9,230.4,1.1,0,31.4
2018-04-20 15:00,29.1,290.4,1.5,0,29.2
2018-04-20 16:00,29.9,239.3,2.2,0,27.3
2018-04-20 17:00,29.4,251.7,2.2,0,24
2018-04-20 18:00,27.3,223.3,3.5,0,27.4
2018-04-20 19:00,24.3,237.5,2.9,0,32.9
2018-04-20 20:00,21.8,221.4,1.9,0,35.9
2018-04-20 21:00,20.4,215.6,1.9,0,36.4
2018-04-20 22:00,19.3,200.9,1.2,0,38.5
2018-04-20 23:00,18.1,190.8,0.6,0,43.3
2018-04-21 0:00,16.8,126.9,0.7,0,49.9
2018-04-21 1:00,15.8,0,0.2,0,55.1
2018-04-21 2:00,14.8,283.7,0.7,0,61.5
2018-04-21 3:00,14,0,0.4,0,65.7
2018-04-21 4:00,12.9,0,0.3,0,70
2018-04-21 5:00,12,0,0.3,0,75
2018-04-21 6:00,11.5,0,0.2,0,76.3
2018-04-21 7:00,12.3,0,0.1,0,76.6
2018-04-21 8:00,15,0,0.3,0,66.5
2018-04-21 9:00,18.3,327,0.6,0,55
2018-04-21 10:00,21.8,341.1,0.8,0,45.2
2018-04-21 11:00,24.7,297.9,1.2,0,34
2018-04-21 12:00,26.3,331.1,1.4,0,31.8
2018-04-21 13:00,28.5,265.7,2.1,0,22.7
2018-04-21 14:00,28.9,242.2,2.8,0,20.9
2018-04-21 15:00,28.7,279.2,2.8,0,18.6
2018-04-21 16:00,28.9,259.1,2.5,0,17.7
2018-04-21 17:00,27.2,242.3,2.6,0,18.9
2018-04-21 18:00,25.2,231.4,2.4,0,25.2
2018-04-21 19:00,21.5,242.4,2.5,0,43.7
2018-04-21 20:00,19.1,205.6,2.8,0,48.5
2018-04-21 21:00,18.2,196.4,1.7,0,52.8
2018-04-21 22:00,17.2,0,0.4,0,54.1
2018-04-21 23:00,16.6,126,0.7,0,56.6
2018-04-22 0:00,15.2,0,0.2,0,63.3
2018-04-22 1:00,14.7,0,0.3,0,65.7
2018-04-22 2:00,13.7,325.9,0.5,0,70.3
2018-04-22 3:00,14.3,0,0.3,0,68
2018-04-22 4:00,14,0,0.1,0,69.6
2018-04-22 5:00,14,0,0.1,0,70.2
2018-04-22 6:00,13.6,0,0.3,0,70.6
2018-04-22 7:00,14.6,0,0.3,0,70.4
2018-04-22 8:00,15.2,329,0.6,0,66.4
2018-04-22 9:00,15,0,0.4,0,79.3
2018-04-22 10:00,14.9,0,0.2,0,81.2
2018-04-22 11:00,15.4,0,0,0.5,79.2
2018-04-22 12:00,16.3,26.2,0.7,0,77.8
2018-04-22 13:00,16.5,28.4,0.8,0,76
2018-04-22 14:00,18.7,268.2,0.6,0.5,69.7
2018-04-22 15:00,21,94.8,2.2,0,58.2
2018-04-22 16:00,22.2,62.3,1.8,0,59.3
2018-04-22 17:00,20.6,97.5,2.2,0,68
2018-04-22 18:00,20,101.8,2.2,0,61.1
2018-04-22 19:00,19.7,97,2.5,0,51.7
2018-04-22 20:00,18.7,90.7,2.4,0,53.7
2018-04-22 21:00,18.4,89.4,2.4,0,53.5
2018-04-22 22:00,17.7,104.3,2,0,56
2018-04-22 23:00,16.9,60.8,2.2,0,59.6
2018-04-23 0:00,15.6,99.7,2,0,63.2
2018-04-23 1:00,13.8,116.7,1.2,0.5,75.2
2018-04-23 2:00,13,109.6,2.4,0.5,76.2
2018-04-23 3:00,13,81.9,1.3,0,73.9
2018-04-23 4:00,12.5,76.9,2.1,0.5,78.5
2018-04-23 5:00,11.8,82.5,1.8,0.5,83.5
2018-04-23 6:00,12.1,65.4,1.4,0,81.3
2018-04-23 7:00,12,95.9,1.8,0.5,83.6
2018-04-23 8:00,11.7,84,2.6,2,86.8
2018-04-23 9:00,11.6,90.4,2.5,1.5,86.9
2018-04-23 10:00,11.6,76.6,1.9,1.5,88.5
2018-04-23 11:00,11.9,37.1,1.8,1.5,87
2018-04-23 12:00,12.3,46.1,1.6,0.5,85.3
2018-04-23 13:00,11.9,59.1,1.2,1.5,88.5
2018-04-23 14:00,11.4,35.4,2.5,4,91.5
2018-04-23 15:00,11.4,31.5,1.9,4.5,92.4
2018-04-23 16:00,11.1,24.6,2.2,10.5,96.4
2018-04-23 17:00,11.1,53,1.5,5,96
2018-04-23 18:00,11.2,48,1.6,3,93.8
2018-04-23 19:00,11.3,57.5,1.8,0,91.9
2018-04-23 20:00,11.4,38.6,1.6,0.5,90.7
2018-04-23 21:00,11.3,55.5,1.3,0.5,92.2
2018-04-23 22:00,11.2,41.2,1.1,0.5,92.3
2018-04-23 23:00,11.2,69.1,1.1,0,90.3
2018-04-24 0:00,10.9,82.9,1.2,0.5,92.8
2018-04-24 1:00,10.9,83.7,1.7,0.5,91.6
2018-04-24 2:00,10.9,62.7,1.2,0,89.5
2018-04-24 3:00,10.9,89.2,1.1,0,88.4
2018-04-24 4:00,10.7,46.4,0.8,0,90.5
2018-04-24 5:00,10.6,100.7,0.8,0,93
2018-04-24 6:00,10.6,33.2,1.3,0.5,93.6
2018-04-24 7:00,10.7,37.3,1.3,1.5,94.6
2018-04-24 8:00,10.9,108.8,1.3,0.5,94.5
2018-04-24 9:00,11.5,88.1,1.6,0,90.6
2018-04-24 10:00,12.2,47.2,1.2,0,85.4
2018-04-24 11:00,12.9,83,1.6,0,80.6
2018-04-24 12:00,13.6,71.8,1.3,0,77.5
2018-04-24 13:00,13.6,59.5,1.8,0,76.1
2018-04-24 14:00,13.7,86,1.6,0,74.6
2018-04-24 15:00,14,48.1,1.6,0,73.1
2018-04-24 16:00,14.1,34.7,1.5,0,73
2018-04-24 17:00,14.1,36.3,2,0,73.9
2018-04-24 18:00,14,73.6,1.5,0,76.4
2018-04-24 19:00,13.7,106.6,1.8,0,78.7
2018-04-24 20:00,13.5,126.1,0.7,0,82
2018-04-24 21:00,13.3,126.8,0.8,0,84.2
2018-04-24 22:00,13.4,38.6,1.2,0,67.7
2018-04-24 23:00,12.8,45.3,1.2,0,60.8
2018-04-25 0:00,11.5,120.3,1.4,0,67.8
2018-04-25 1:00,9.6,117.1,1.3,0,74.4
2018-04-25 2:00,8.8,115.6,1.5,0,74.2
2018-04-25 3:00,8.1,121.8,0.8,0,75.6
2018-04-25 4:00,7.3,119.3,1.1,0,79.7
2018-04-25 5:00,6.6,115.5,1.3,0,76.7
2018-04-25 6:00,6.4,135.3,0.6,0,76
2018-04-25 7:00,8.2,0,0.1,0,70.2
2018-04-25 8:00,10,0,0.4,0,61.1
2018-04-25 9:00,12.2,324.3,0.7,0,50.4
2018-04-25 10:00,14.1,313.7,1.4,0,41.7
2018-04-25 11:00,16.1,2,1.5,0,31.6
2018-04-25 12:00,17.7,316.6,1.7,0,28.5
2018-04-25 13:00,19.4,348.2,2.3,0,22
2018-04-25 14:00,20.8,1.1,1.7,0,18.8
2018-04-25 15:00,21.4,338.2,1.9,0,20.9
2018-04-25 16:00,22.3,86.9,1,0,20.2
2018-04-25 17:00,22.3,333.2,1.7,0,16.8
2018-04-25 18:00,22,327.8,1.2,0,15.2
2018-04-25 19:00,20.6,8.9,1.3,0,23.5
2018-04-25 20:00,17.4,197.2,1.1,0,33.1
2018-04-25 21:00,16.4,200.8,0.9,0,45.3
2018-04-25 22:00,14.6,0,0.2,0,52
2018-04-25 23:00,13.1,0,0.4,0,60.3
2018-04-26 0:00,11.8,314.4,0.6,0,65.7
2018-04-26 1:00,11.1,0,0.2,0,65.8
2018-04-26 2:00,10.4,0,0.2,0,68.2
2018-04-26 3:00,9.3,0,0.1,0,73.1
2018-04-26 4:00,8.7,0,0.4,0,77.4
2018-04-26 5:00,8.1,0,0.2,0,79
2018-04-26 6:00,7.8,0,0.1,0,79.4
2018-04-26 7:00,9.6,0,0,0,73.7
2018-04-26 8:00,11.9,0,0.3,0,60.9
2018-04-26 9:00,15,267.4,1.2,0,50
2018-04-26 10:00,17.8,255.4,1.5,0,41.8
2018-04-26 11:00,19.7,244.6,1.4,0,36.3
2018-04-26 12:00,21.2,26.2,1.4,0,31.7
2018-04-26 13:00,23,237.1,1.1,0,25.8
2018-04-26 14:00,23.3,283.2,2.2,0,22.1
2018-04-26 15:00,23.8,223.7,2.9,0,24.8
2018-04-26 16:00,24,249,1.9,0,24.6
2018-04-26 17:00,22.4,255.6,2.8,0,34.1
