Datetime,SO2,CO,O3,NO2,PM10,PM25
2018012413,0.003,0.3,0.029,0.01,42,8
2018012414,0.003,0.3,0.031,0.01,37,10
2018012415,0.003,0.3,0.031,0.01,41,8
2018012416,0.003,0.3,0.031,0.009,34,8
2018012417,0.003,0.3,0.028,0.013,42,8
2018012418,0.004,0.4,0.025,0.016,44,10
2018012419,0.003,0.4,0.02,0.022,37,11
2018012420,0.004,0.4,0.021,0.021,37,11
2018012421,0.003,0.4,0.025,0.016,37,10
2018012422,0.003,0.4,0.025,0.015,28,10
2018012423,0.004,0.4,0.025,0.015,32,11
2018012424,0.004,0.5,0.023,0.017,33,12
2018012501,0.004,0.4,0.019,0.019,35,11
2018012502,0.003,0.4,0.024,0.013,31,10
2018012503,0.003,0.4,0.021,0.017,30,9
2018012504,0.004,0.4,0.021,0.016,33,16
2018012505,0.004,0.5,0.023,0.014,34,13
2018012506,0.004,0.5,0.019,0.019,38,13
2018012507,0.005,0.5,0.017,0.02,42,15
2018012508,0.004,0.6,0.005,0.032,42,18
2018012509,0.004,0.7,0.005,0.032,53,23
2018012510,0.005,0.5,0.013,0.027,38,22
2018012511,0.005,0.5,0.018,0.023,33,16
2018012512,0.004,0.5,0.019,0.024,45,18
2018012513,0.004,0.5,0.024,0.019,33,18
2018012514,0.003,0.4,0.028,0.014,31,12
2018012515,0.003,0.4,0.031,0.013,24,9
2018012516,0.003,0.4,0.031,0.013,24,6
2018012517,0.004,0.4,0.022,0.022,26,9
2018012518,0.005,0.4,0.016,0.029,28,4
2018012519,0.004,0.4,0.019,0.025,30,13
2018012520,0.003,0.4,0.025,0.019,17,13
2018012521,0.003,0.3,0.03,0.013,18,6
2018012522,0.003,0.3,0.028,0.014,19,5
2018012523,0.003,0.3,0.027,0.014,19,6
2018012524,0.004,0.5,0.028,0.011,25,9
2018012601,0.004,0.4,0.029,0.01,25,10
2018012602,0.003,0.4,0.028,0.011,29,10
2018012603,0.003,0.4,0.028,0.01,37,8
2018012604,0.004,0.4,0.027,0.011,29,12
2018012605,0.004,0.5,0.024,0.014,32,16
2018012606,0.004,0.5,0.021,0.015,40,15
2018012607,0.004,0.5,0.015,0.022,42,17
2018012608,0.003,0.6,0.007,0.03,43,19
2018012609,0.005,0.6,0.008,0.031,40,20
2018012610,0.004,0.5,0.019,0.02,34,16
2018012611,0.004,0.4,0.026,0.014,28,10
2018012612,0.003,0.4,0.029,0.011,31,9
2018012613,0.003,0.4,0.031,0.01,26,6
2018012614,0.003,0.3,0.032,0.011,21,8
2018012615,0.003,0.3,0.032,0.011,27,8
2018012616,0.003,0.3,0.032,0.012,26,7
2018012617,0.005,0.4,0.021,0.021,31,9
2018012618,0.005,0.4,0.016,0.027,52,16
2018012619,0.005,0.5,0.011,0.032,41,21
2018012620,0.005,0.5,0.012,0.03,42,23
2018012621,0.005,0.6,0.012,0.03,39,24
2018012622,0.006,0.6,0.011,0.031,36,23
2018012623,0.005,0.6,0.013,0.029,39,28
2018012624,0.004,0.6,0.016,0.024,39,21
2018012701,0.003,0.8,0.004,0.035,50,27
2018012702,0.003,0.8,0.001,0.035,57,40
2018012703,0.003,0.8,0.001,0.034,53,33
2018012704,0.003,0.8,0.001,0.032,57,38
2018012705,0.003,0.8,0.001,0.031,60,31
2018012706,0.003,0.7,0.002,0.032,46,38
2018012707,0.004,0.7,0.001,0.034,50,38
2018012708,0.004,0.8,0.001,0.038,56,36
2018012709,0.006,0.9,0.003,0.039,59,46
2018012710,0.006,0.8,0.006,0.037,57,44
2018012711,0.006,0.8,0.009,0.038,63,48
2018012712,0.005,0.8,0.011,0.041,61,46
2018012713,0.004,0.6,0.014,0.036,62,44
2018012714,0.006,0.5,0.015,0.035,46,36
2018012715,0.004,0.5,0.019,0.031,52,36
2018012716,0.003,0.5,0.018,0.034,50,30
2018012717,0.003,0.5,0.015,0.036,43,28
2018012718,0.004,0.6,0.006,0.046,52,32
2018012719,0.005,0.8,0.002,0.055,54,38
2018012720,0.006,0.9,0.001,0.054,52,50
2018012721,0.005,0.8,0.001,0.051,55,52
2018012722,0.007,0.9,0.001,0.052,68,49
2018012723,0.011,0.7,0.001,0.05,74,44
2018012724,0.006,0.7,0.001,0.049,65,49
2018012801,0.007,0.8,0.001,0.05,79,44
2018012802,0.008,0.8,0.001,0.05,79,52
2018012803,0.007,0.7,0.001,0.05,66,43
2018012804,0.007,0.6,0.004,0.045,50,37
2018012805,0.008,0.6,0.006,0.04,47,30
2018012806,0.004,0.5,0.017,0.027,39,26
2018012807,0.004,0.5,0.02,0.022,30,21
2018012808,0.003,0.5,0.025,0.018,22,15
2018012809,0.004,0.5,0.018,0.026,15,12
2018012810,0.004,0.4,0.03,0.016,17,15
2018012811,0.004,0.5,0.028,0.018,20,10
2018012812,0.004,0.5,0.031,0.015,23,10
2018012813,0.004,0.4,0.034,0.014,23,11
2018012814,0.003,0.4,0.033,0.015,31,12
2018012815,0.004,0.5,0.036,0.015,35,19
2018012816,0.004,0.5,0.034,0.016,37,30
2018012817,0.004,0.5,0.03,0.02,42,27
2018012818,0.004,0.6,0.029,0.023,38,34
2018012819,0.006,0.6,0.022,0.027,44,32
2018012820,0.004,0.4,0.033,0.015,39,28
2018012821,0.003,0.4,0.033,0.015,30,24
2018012822,0.003,0.4,0.035,0.012,29,11
2018012823,0.004,0.5,0.033,0.013,32,14
2018012824,0.004,0.5,0.03,0.015,34,20
2018012901,0.004,0.5,0.029,0.016,45,19
2018012902,0.008,0.5,0.021,0.022,42,21
2018012903,0.004,0.5,0.029,0.013,44,26
2018012904,0.004,0.6,0.029,0.014,40,17
2018012905,0.004,0.5,0.026,0.016,40,15
2018012906,0.005,0.5,0.026,0.016,44,20
2018012907,0.004,0.5,0.021,0.02,38,26
2018012908,0.004,0.5,0.021,0.02,42,21
2018012909,0.004,0.5,0.02,0.022,35,14
2018012910,0.004,0.5,0.022,0.021,39,10
2018012911,0.004,0.5,0.028,0.015,54,13
2018012912,0.005,0.4,0.029,0.014,51,13
2018012913,0.005,0.5,0.03,0.014,51,20
2018012914,0.005,0.4,0.031,0.013,57,20
2018012915,0.005,0.4,0.033,0.012,53,13
2018012916,0.004,0.4,0.035,0.011,56,17
2018012917,0.004,0.4,0.034,0.012,52,20
2018012918,0.004,0.5,0.029,0.02,72,32
2018012919,0.004,0.4,0.024,0.022,89,46
2018012920,0.003,0.4,0.025,0.02,63,20
2018012921,0.003,0.4,0.029,0.015,64,12
2018012922,0.003,0.4,0.027,0.017,67,10
2018012923,0.003,0.4,0.028,0.014,61,10
2018012924,0.003,0.5,0.016,0.026,67,14
2018013001,0.004,0.6,0.007,0.032,72,17
2018013002,0.003,0.6,0.009,0.027,76,28
2018013003,0.003,0.6,0.008,0.026,70,31
2018013004,0.003,0.6,0.008,0.025,60,28
2018013005,0.003,0.5,0.008,0.024,56,24
2018013006,0.002,0.5,0.005,0.028,56,17
2018013007,0.002,0.5,0.002,0.033,55,17
2018013008,0.003,0.7,0.002,0.037,52,24
2018013009,0.004,0.9,0.003,0.04,68,30
2018013010,0.005,0.8,0.007,0.036,66,37
2018013011,0.004,0.6,0.021,0.024,57,28
2018013012,0.003,0.4,0.025,0.02,40,8
2018013013,0.004,0.4,0.025,0.02,43,7
2018013014,0.003,0.4,0.027,0.019,44,10
2018013015,0.003,0.3,0.035,0.012,44,15
2018013016,0.003,0.3,0.034,0.011,52,9
2018013017,0.004,0.3,0.032,0.013,42,18
2018013018,0.004,0.4,0.031,0.015,44,19
2018013019,0.003,0.3,0.031,0.015,36,12
2018013020,0.003,0.3,0.03,0.016,38,14
2018013021,0.004,0.4,0.024,0.021,32,18
2018013022,0.004,0.6,0.011,0.035,35,17
2018013023,0.004,0.6,0.01,0.034,45,16
2018013024,0.004,0.6,0.01,0.033,53,18
2018013101,0.005,1,0.004,0.04,62,21
2018013102,0.004,0.8,0.007,0.035,50,20
2018013103,0.004,0.6,0.013,0.026,55,21
2018013104,0.003,0.4,0.021,0.019,43,20
2018013105,0.003,0.6,0.017,0.025,38,17
2018013106,0.003,0.6,0.006,0.034,42,17
2018013107,0.004,0.9,0.001,0.046,47,20
2018013108,0.004,0.9,0.001,0.049,54,23
2018013109,0.006,1.3,0.002,0.055,55,34
2018013110,0.006,1.2,0.002,0.055,65,53
2018013111,0.004,0.6,0.019,0.028,62,33
2018013112,0.003,0.5,0.02,0.026,49,11
2018013113,0.004,0.5,0.02,0.026,49,12
2018013114,0.004,0.4,0.025,0.022,43,10
2018013115,0.003,0.4,0.025,0.022,59,12
2018013116,0.003,0.4,0.024,0.023,47,17
2018013117,0.004,0.4,0.017,0.03,48,21
2018013118,0.004,0.5,0.011,0.037,53,21
2018013119,0.004,0.5,0.003,0.045,52,21
2018013120,0.003,0.5,0.003,0.045,51,17
2018013121,0.004,0.5,0.002,0.045,46,18
2018013122,0.004,0.5,0.002,0.045,57,22
2018013123,0.004,0.5,0.002,0.044,59,20
2018013124,0.003,0.5,0.011,0.034,58,20
2018020101,0.004,0.4,0.022,0.023,51,20
2018020102,0.005,0.6,0.01,0.033,51,28
2018020103,0.004,0.7,0.001,0.038,61,29
2018020104,0.004,0.7,0.001,0.037,60,29
2018020105,0.004,0.6,0.002,0.033,58,29
2018020106,0.004,0.6,0.002,0.033,58,35
2018020107,0.003,0.7,0.001,0.035,49,26
2018020108,0.004,0.8,0.001,0.039,52,27
2018020109,0.005,1,0.002,0.043,66,44
2018020110,0.009,0.9,0.005,0.045,72,52
2018020111,0.011,0.5,0.013,0.036,65,44
2018020112,0.007,0.5,0.022,0.026,54,27
2018020113,0.006,0.5,0.025,0.024,42,16
2018020114,0.003,0.3,0.03,0.016,27,7
2018020115,0.002,0.3,0.031,0.016,22,6
2018020116,0.002,0.3,0.031,0.018,31,9
2018020117,0.003,0.3,0.029,0.02,30,13
2018020118,0.003,0.4,0.019,0.032,40,16
2018020119,0.004,0.5,0.007,0.045,36,20
2018020120,0.005,0.5,0.006,0.046,44,26
2018020121,0.005,0.5,0.006,0.044,40,27
2018020122,0.007,0.6,0.007,0.042,42,27
2018020123,0.007,0.8,0.003,0.046,41,29
2018020124,0.006,1,0.001,0.047,58,47
2018020201,0.005,0.9,0.001,0.041,69,44
2018020202,0.005,0.8,0.001,0.038,67,41
2018020203,0.005,0.8,0.001,0.036,61,32
2018020204,0.005,0.7,0.002,0.035,48,34
2018020205,0.005,0.7,0.001,0.034,48,31
2018020206,0.005,0.7,0.001,0.035,48,31
2018020207,0.004,0.8,0.001,0.038,49,26
2018020208,0.004,0.9,0.001,0.042,55,35
2018020209,0.006,1,0.002,0.042,66,37
2018020210,0.007,0.8,0.005,0.039,61,45
2018020211,0.006,0.7,0.01,0.04,63,54
2018020212,0.005,0.7,0.011,0.045,62,48
2018020213,0.005,0.7,0.012,0.046,59,42
2018020214,0.004,0.4,0.027,0.026,55,34
2018020215,0.003,0.4,0.031,0.021,36,21
2018020216,0.003,0.4,0.029,0.022,34,21
2018020217,0.003,0.4,0.03,0.023,34,25
2018020218,0.004,0.5,0.022,0.034,37,14
2018020219,0.006,0.8,0.006,0.054,42,25
2018020220,0.008,1.1,0.002,0.061,66,37
2018020221,0.006,0.9,0.001,0.057,66,51
2018020222,0.005,0.9,0.001,0.051,78,55
2018020223,0.005,1,0.001,0.048,79,39
2018020224,0.005,0.9,0.001,0.045,74,43
2018020301,0.005,0.9,0.001,0.041,62,44
2018020302,0.005,0.8,0.002,0.037,60,46
2018020303,0.006,1,0.001,0.039,60,42
2018020304,0.006,0.9,0.001,0.038,56,37
2018020305,0.004,0.6,0.013,0.025,57,38
2018020306,0.003,0.5,0.023,0.014,50,37
2018020307,0.003,0.4,0.025,0.013,70,29
2018020308,0.003,0.4,0.024,0.014,62,17
2018020309,0.003,0.4,0.025,0.013,31,14
2018020310,0.003,0.4,0.027,0.012,36,12
2018020311,0.002,0.4,0.03,0.01,30,13
2018020312,0.002,0.3,0.031,0.009,32,8
2018020313,0.002,0.3,0.032,0.009,34,5
2018020314,0.002,0.3,0.035,0.008,34,7
2018020315,0.002,0.3,0.035,0.008,37,7
2018020316,0.002,0.3,0.035,0.008,26,2
2018020317,0.002,0.3,0.033,0.009,24,3
2018020318,0.002,0.3,0.029,0.012,31,10
2018020319,0.002,0.4,0.024,0.017,25,9
2018020320,0.002,0.4,0.025,0.016,22,8
2018020321,0.002,0.4,0.029,0.011,25,8
2018020322,0.002,0.4,0.03,0.01,20,6
2018020323,0.002,0.4,0.031,0.009,20,7
2018020324,0.002,0.4,0.031,0.01,21,9
2018020401,0.002,0.4,0.03,0.009,26,7
2018020402,0.003,0.5,0.029,0.009,34,18
2018020403,0.003,0.5,0.031,0.008,31,14
2018020404,0.003,0.4,0.03,0.009,33,14
2018020405,0.003,0.4,0.028,0.01,38,17
2018020406,0.003,0.5,0.026,0.012,35,17
2018020407,0.003,0.5,0.022,0.015,46,17
2018020408,0.003,0.5,0.013,0.024,43,21
2018020409,0.004,0.6,0.012,0.024,45,22
2018020410,0.003,0.5,0.025,0.013,34,25
2018020411,0.003,0.5,0.031,0.009,39,17
2018020412,0.003,0.4,0.032,0.009,33,19
2018020413,0.002,0.4,0.033,0.009,36,15
2018020414,0.002,0.4,0.036,0.007,28,16
2018020415,0.002,0.4,0.036,0.007,25,7
2018020416,0.002,0.4,0.036,0.008,24,6
2018020417,0.002,0.4,0.035,0.008,17,6
2018020418,0.002,0.4,0.032,0.011,27,3
2018020419,0.002,0.4,0.026,0.016,24,6
2018020420,0.002,0.5,0.025,0.017,19,7
2018020421,0.002,0.4,0.028,0.013,21,12
2018020422,0.002,0.4,0.029,0.013,18,8
2018020423,0.002,0.4,0.029,0.011,22,5
2018020424,0.002,0.4,0.03,0.01,23,6
2018020501,0.002,0.4,0.028,0.011,15,7
2018020502,0.002,0.4,0.028,0.011,24,6
2018020503,0.003,0.5,0.025,0.013,27,14
2018020504,0.003,0.4,0.03,0.009,28,12
2018020505,0.003,0.5,0.024,0.016,22,12
2018020506,0.003,0.6,0.008,0.026,36,13
2018020507,0.003,0.7,0.003,0.034,42,22
2018020508,0.003,0.7,0.002,0.038,44,22
2018020509,0.004,0.8,0.003,0.039,51,30
2018020510,0.004,0.7,0.014,0.027,41,30
2018020511,0.004,0.6,0.017,0.024,36,16
2018020512,0.003,0.5,0.029,0.012,39,10
2018020513,0.002,0.4,0.032,0.009,31,10
2018020514,0.002,0.4,0.035,0.008,35,7
2018020515,0.002,0.4,0.036,0.009,36,4
2018020516,0.002,0.4,0.034,0.011,40,4
2018020517,0.002,0.4,0.034,0.011,25,4
2018020518,0.003,0.4,0.031,0.014,30,10
2018020519,0.003,0.5,0.025,0.02,32,14
2018020520,0.003,0.5,0.025,0.019,32,19
2018020521,0.003,0.5,0.029,0.014,33,23
2018020522,0.003,0.5,0.028,0.015,32,17
2018020523,0.003,0.5,0.027,0.016,32,16
2018020524,0.003,0.5,0.029,0.013,34,13
2018020601,0.003,0.4,0.031,0.01,29,12
2018020602,0.003,0.6,0.029,0.012,32,14
2018020603,0.004,0.6,0.026,0.016,30,20
2018020604,0.003,0.7,0.015,0.024,35,26
2018020605,0.003,0.8,0.009,0.027,36,27
2018020606,0.003,0.6,0.005,0.029,35,24
2018020607,0.003,0.7,0.003,0.034,36,25
2018020608,0.003,0.8,0.002,0.037,34,31
2018020609,0.004,0.9,0.003,0.041,45,44
2018020610,0.004,0.7,0.011,0.029,48,36
2018020611,,,,,,
2018020612,,,,,,
2018020613,0.002,0.2,0.032,0.01,33,10
2018020614,0.002,0.2,0.033,0.009,30,8
2018020615,0.002,0.2,0.034,0.009,27,3
2018020616,0.001,0.2,0.034,0.009,20,2
2018020617,0.002,0.2,0.033,0.01,15,2
2018020618,0.002,0.3,0.029,0.015,33,8
2018020619,0.002,0.3,0.025,0.019,30,14
2018020620,0.003,0.3,0.023,0.02,28,11
2018020621,0.002,0.3,0.028,0.013,27,18
2018020622,0.003,0.3,0.024,0.018,25,14
2018020623,0.003,0.3,0.028,0.013,24,10
2018020624,0.002,0.2,0.029,0.01,28,14
2018020701,0.003,0.3,0.023,0.015,60,12
2018020702,0.003,0.3,0.027,0.011,54,17
2018020703,0.004,0.4,0.023,0.015,32,13
2018020704,0.004,0.4,0.019,0.02,41,20
2018020705,0.003,0.5,0.014,0.023,36,22
2018020706,0.002,0.5,0.006,0.028,52,23
2018020707,0.003,0.5,0.002,0.033,38,22
2018020708,0.003,0.6,0.002,0.035,51,30
2018020709,0.004,0.7,0.004,0.036,50,37
2018020710,0.004,0.6,0.012,0.028,46,38
2018020711,0.004,0.5,0.022,0.021,40,35
2018020712,0.004,0.4,0.02,0.025,47,30
2018020713,0.004,0.4,0.021,0.026,49,17
2018020714,0.004,0.3,0.026,0.02,44,16
2018020715,0.004,0.3,0.027,0.02,42,18
2018020716,0.003,0.3,0.029,0.019,44,18
2018020717,0.004,0.3,0.025,0.023,40,14
2018020718,0.004,0.3,0.017,0.031,51,21
2018020719,0.006,0.6,0.004,0.049,51,29
2018020720,0.007,0.9,0.001,0.055,58,30
2018020721,0.006,0.8,0.001,0.05,58,37
2018020722,0.006,0.8,0.001,0.047,62,41
2018020723,0.005,0.9,0.002,0.046,68,46
2018020724,0.005,0.8,0.002,0.042,66,43
2018020801,0.004,0.7,0.001,0.038,65,41
2018020802,0.004,0.8,0.001,0.037,64,37
2018020803,0.004,0.7,0.001,0.036,52,35
2018020804,0.005,0.7,0.001,0.035,46,34
2018020805,0.005,0.7,0.002,0.035,35,30
2018020806,0.005,0.7,0.002,0.036,42,26
2018020807,0.005,0.8,0.001,0.039,43,28
2018020808,0.004,0.8,0.001,0.039,47,30
2018020809,0.006,0.8,0.002,0.039,42,31
2018020810,0.005,0.7,0.004,0.038,47,42
2018020811,0.005,0.6,0.007,0.036,42,33
2018020812,0.005,0.6,0.013,0.037,62,43
2018020813,0.005,0.6,0.017,0.034,69,37
2018020814,0.005,0.6,0.019,0.037,63,44
2018020815,0.005,0.5,0.028,0.033,69,41
2018020816,0.004,0.4,0.03,0.031,69,43
2018020817,0.005,0.4,0.031,0.032,53,38
2018020818,0.006,0.5,0.012,0.05,70,45
2018020819,0.01,1,0.002,0.07,85,56
2018020820,0.008,1.1,0.002,0.066,99,70
2018020821,0.007,1,0.001,0.061,114,79
2018020822,0.006,0.9,0.001,0.055,102,70
2018020823,0.005,0.9,0.001,0.052,100,70
2018020824,0.005,0.9,0.001,0.05,92,63
2018020901,0.005,0.9,0.001,0.047,94,72
2018020902,0.005,0.8,0.001,0.043,88,59
2018020903,0.006,0.8,0.001,0.043,75,60
2018020904,0.007,0.9,0.001,0.048,71,64
2018020905,0.007,0.8,0.001,0.047,72,56
2018020906,0.007,0.8,0.001,0.048,72,62
2018020907,0.006,0.8,0.001,0.05,68,62
2018020908,0.007,0.8,0.001,0.054,75,66
2018020909,0.006,0.9,0.001,0.054,75,66
2018020910,0.005,0.8,0.003,0.05,75,64
2018020911,0.004,0.6,0.007,0.043,74,59
2018020912,0.005,0.6,0.009,0.044,58,58
2018020913,0.006,0.8,0.009,0.054,80,69
2018020914,0.004,0.4,0.032,0.029,56,
2018020915,0.003,0.3,0.042,0.019,39,
2018020916,0.003,0.2,0.045,0.017,42,41
2018020917,0.003,0.2,0.047,0.016,54,32
2018020918,0.004,0.3,0.043,0.019,47,31
2018020919,0.004,0.3,0.038,0.024,45,33
2018020920,0.004,0.4,0.036,0.025,47,34
2018020921,0.005,0.6,0.017,0.043,46,33
2018020922,0.005,0.7,0.002,0.055,65,44
2018020923,0.004,0.6,0.003,0.051,57,48
2018020924,0.003,0.5,0.01,0.039,55,39
2018021001,0.003,0.5,0.016,0.033,48,34
2018021002,0.003,0.7,0.008,0.039,49,36
2018021003,0.004,0.7,0.004,0.042,59,43
2018021004,0.004,0.6,0.004,0.039,48,40
2018021005,0.004,0.6,0.007,0.033,49,39
2018021006,0.004,0.5,0.006,0.036,48,34
2018021007,0.005,0.6,0.002,0.044,46,38
2018021008,0.005,0.7,0.001,0.049,48,39
2018021009,0.006,1.1,0.001,0.059,54,41
2018021010,0.007,0.9,0.011,0.048,66,53
2018021011,0.005,0.3,0.031,0.02,54,50
2018021012,0.004,0.4,0.035,0.017,51,44
2018021013,0.004,0.5,0.037,0.017,105,37
2018021014,0.004,0.4,0.038,0.016,128,33
2018021015,0.004,0.4,0.041,0.016,126,41
2018021016,0.004,0.4,0.044,0.015,127,39
2018021017,0.003,0.3,0.04,0.015,116,34
2018021018,0.002,0.2,0.034,0.015,73,17
2018021019,0.002,0.2,0.031,0.017,47,8
2018021020,0.002,0.2,0.03,0.016,39,8
2018021021,0.003,0.2,0.031,0.013,48,12
2018021022,0.002,0.2,0.033,0.011,44,6
2018021023,0.002,0.2,0.033,0.011,34,7
2018021024,0.002,0.2,0.034,0.009,30,6
2018021101,0.002,0.2,0.033,0.01,45,6
2018021102,0.002,0.2,0.033,0.01,40,6
2018021103,0.002,0.2,0.034,0.008,42,4
2018021104,0.002,0.2,0.032,0.009,41,12
2018021105,0.002,0.2,0.03,0.009,48,12
2018021106,0.002,0.3,0.024,0.015,39,13
2018021107,0.002,0.3,0.018,0.021,40,8
2018021108,0.002,0.4,0.011,0.027,48,17
2018021109,0.004,0.5,0.012,0.027,43,21
2018021110,0.003,0.3,0.028,0.012,44,22
2018021111,0.003,0.3,0.024,0.017,51,9
2018021112,0.002,0.2,0.034,0.009,45,12
2018021113,0.002,0.2,0.034,0.009,47,11
2018021114,0.002,0.2,0.037,0.008,38,5
2018021115,0.002,0.2,0.037,0.008,50,7
2018021116,0.002,0.2,0.037,0.008,52,9
2018021117,0.002,0.2,0.038,0.007,56,7
2018021118,0.002,0.2,0.036,0.009,43,9
2018021119,0.002,0.2,0.035,0.01,42,7
2018021120,0.002,0.2,0.031,0.015,40,10
2018021121,0.002,0.3,0.032,0.013,51,17
2018021122,0.002,0.3,0.032,0.012,37,13
2018021123,0.002,0.3,0.032,0.012,30,9
2018021124,0.002,0.2,0.034,0.008,19,6
2018021201,0.002,0.3,0.034,0.008,36,13
2018021202,0.003,0.4,0.031,0.009,76,12
2018021203,0.003,0.4,0.031,0.009,49,13
2018021204,0.002,0.3,0.033,0.008,63,11
2018021205,0.002,0.3,0.029,0.013,48,11
2018021206,0.003,0.4,0.012,0.027,52,10
2018021207,0.002,0.4,0.007,0.031,56,18
2018021208,0.002,0.5,0.004,0.035,58,21
2018021209,0.004,0.6,0.008,0.033,57,25
2018021210,0.004,0.4,0.015,0.025,43,19
2018021211,0.003,0.3,0.029,0.012,55,12
2018021212,0.004,0.3,0.03,0.013,40,5
2018021213,0.003,0.3,0.029,0.015,62,8
2018021214,0.002,0.3,0.029,0.015,54,19
2018021215,0.002,0.3,0.027,0.016,50,23
2018021216,0.002,0.3,0.027,0.016,46,19
2018021217,0.002,0.3,0.027,0.017,43,15
2018021218,0.002,0.3,0.024,0.021,43,20
2018021219,0.002,0.4,0.02,0.026,36,18
2018021220,0.002,0.3,0.017,0.028,31,13
2018021221,0.002,0.2,0.032,0.012,31,12
2018021222,0.002,0.3,0.032,0.011,34,13
2018021223,0.002,0.3,0.033,0.009,40,12
2018021224,0.002,0.3,0.034,0.008,36,13
2018021301,0.002,0.3,0.029,0.012,51,14
2018021302,0.002,0.3,0.03,0.011,37,9
2018021303,0.002,0.4,0.029,0.012,40,11
2018021304,0.002,0.4,0.027,0.014,37,15
2018021305,0.002,0.5,0.02,0.021,36,13
2018021306,0.003,0.7,0.005,0.037,42,12
2018021307,0.004,0.7,0.001,0.04,46,16
2018021308,0.003,0.6,0.002,0.039,45,23
2018021309,0.004,0.6,0.006,0.037,41,28
2018021310,0.003,0.4,0.015,0.027,40,20
2018021311,0.003,0.3,0.031,0.012,39,6
2018021312,0.003,0.2,0.036,0.008,39,6
2018021313,0.002,0.2,0.038,0.008,35,3
2018021314,0.002,0.2,0.039,0.008,35,2
2018021315,0.002,0.2,0.035,0.008,38,4
2018021316,0.002,0.2,0.043,0.007,49,4
2018021317,0.002,0.2,0.043,0.008,54,5
2018021318,0.002,0.2,0.041,0.011,52,7
2018021319,0.003,0.4,0.03,0.023,50,7
2018021320,0.004,0.5,0.019,0.034,48,11
2018021321,0.003,0.4,0.013,0.036,44,21
2018021322,0.003,0.5,0.009,0.039,47,21
2018021323,0.003,0.5,0.017,0.032,43,17
2018021324,0.003,0.5,0.024,0.027,39,13
2018021401,0.003,0.3,0.043,0.01,41,9
2018021402,0.003,0.3,0.043,0.01,49,7
2018021403,0.003,0.4,0.04,0.011,50,8
2018021404,0.003,0.3,0.043,0.008,50,16
2018021405,0.003,0.4,0.04,0.011,48,16
2018021406,0.004,0.4,0.034,0.018,46,15
2018021407,0.003,0.3,0.039,0.014,47,18
2018021408,0.004,0.4,0.034,0.02,51,20
2018021409,0.004,0.4,0.03,0.025,52,18
2018021410,0.006,0.8,0.015,0.046,55,21
2018021411,0.005,0.6,0.029,0.033,67,32
2018021412,0.003,0.3,0.051,0.01,67,21
2018021413,0.003,0.3,0.051,0.011,73,19
2018021414,0.003,0.3,0.055,0.011,70,22
2018021415,0.003,0.3,0.053,0.013,81,29
2018021416,0.003,0.4,0.052,0.013,82,31
2018021417,0.003,0.4,0.052,0.012,84,33
2018021418,0.003,0.4,0.045,0.019,100,38
2018021419,0.003,0.4,0.046,0.016,105,44
2018021420,0.003,0.5,0.041,0.019,104,40
2018021421,0.003,0.5,0.039,0.019,100,45
2018021422,0.003,0.5,0.039,0.016,102,44
2018021423,0.003,0.7,0.019,0.036,102,44
2018021424,0.005,0.7,0.019,0.031,104,48
2018021501,0.009,0.7,0.024,0.026,97,51
2018021502,0.009,0.7,0.027,0.023,91,48
2018021503,0.008,0.7,0.031,0.017,78,37
2018021504,0.007,0.6,0.028,0.019,64,32
2018021505,0.005,0.5,0.025,0.021,60,27
2018021506,0.004,0.5,0.024,0.02,48,23
2018021507,0.004,0.4,0.023,0.019,49,21
2018021508,0.006,0.4,0.02,0.021,47,21
2018021509,0.006,0.5,0.017,0.026,44,24
2018021510,0.007,0.4,0.018,0.026,41,22
2018021511,0.005,0.4,0.023,0.023,58,19
2018021512,0.004,0.3,0.028,0.02,50,24
2018021513,0.003,0.3,0.034,0.016,45,17
2018021514,0.002,0.2,0.036,0.014,33,13
2018021515,0.002,0.2,0.037,0.014,37,13
2018021516,0.002,0.2,0.036,0.014,23,5
2018021517,0.003,0.2,0.034,0.016,27,7
2018021518,0.004,0.3,0.03,0.02,39,14
2018021519,0.006,0.3,0.024,0.026,28,16
2018021520,0.008,0.5,0.018,0.03,45,23
2018021521,0.007,0.5,0.017,0.031,47,28
2018021522,0.005,0.4,0.021,0.026,47,27
2018021523,0.006,0.4,0.022,0.023,48,26
2018021524,0.008,0.5,0.013,0.031,51,19
2018021601,0.006,0.6,0.011,0.031,59,23
2018021602,0.004,0.7,0.004,0.034,62,29
2018021603,0.004,0.7,0.006,0.029,70,38
2018021604,0.004,0.7,0.007,0.026,60,33
2018021605,0.004,0.6,0.005,0.027,57,31
2018021606,0.003,0.6,0.007,0.025,55,27
2018021607,0.004,0.5,0.006,0.026,42,20
2018021608,0.003,0.7,0.002,0.033,48,22
2018021609,0.005,0.6,0.006,0.031,41,26
2018021610,0.004,0.5,0.018,0.022,37,17
2018021611,0.004,0.5,0.022,0.024,42,12
2018021612,0.004,0.5,0.026,0.023,40,13
2018021613,0.003,0.3,0.03,0.018,39,11
2018021614,0.003,0.3,0.035,0.014,29,8
2018021615,0.003,0.3,0.039,0.012,30,5
2018021616,0.004,0.4,0.045,0.013,38,14
2018021617,0.005,0.5,0.045,0.017,56,30
2018021618,0.006,0.5,0.039,0.021,59,39
2018021619,0.007,0.5,0.029,0.029,50,34
2018021620,0.007,0.5,0.023,0.033,41,26
