Datetime,SO2,CO,O3,NO2,PM10,PM25
2017092303,0.003 ,0.5 ,0.006 ,0.038 ,60,42
2017092304,0.003 ,0.5 ,0.001 ,0.048 ,58,44
2017092305,0.003 ,0.5 ,0.001 ,0.046 ,58,32
2017092306,0.003 ,0.5 ,0.001 ,0.044 ,54,41
2017092307,0.003 ,0.6 ,0.001 ,0.041 ,57,41
2017092308,0.003 ,0.6 ,0.002 ,0.041 ,52,42
2017092309,0.004 ,0.5 ,0.013 ,0.031 ,76,52
2017092310,0.005 ,0.5 ,0.017 ,0.038 ,77,47
2017092311,0.004 ,0.3 ,0.029 ,0.032 ,76,48
2017092312,0.003 ,0.3 ,0.041 ,0.024 ,38,18
2017092313,0.003 ,0.3 ,0.052 ,0.019 ,24,12
2017092314,0.002 ,0.3 ,0.057 ,0.019 ,33,23
2017092315,0.002 ,0.4 ,0.064 ,0.019 ,51,23
2017092316,0.002 ,0.3 ,0.071 ,0.014 ,70,28
2017092317,0.002 ,0.3 ,0.072 ,0.015 ,70,30
2017092318,0.002 ,0.4 ,0.066 ,0.020 ,67,28
2017092319,0.003 ,0.4 ,0.047 ,0.033 ,62,29
2017092320,0.003 ,0.5 ,0.036 ,0.038 ,67,26
2017092321,0.002 ,0.4 ,0.034 ,0.031 ,61,29
2017092322,0.002 ,0.6 ,0.011 ,0.049 ,58,30
2017092323,0.002 ,0.6 ,0.001 ,0.059 ,61,31
2017092324,0.002 ,0.6 ,0.006 ,0.048 ,72,45
2017092401,0.002 ,0.6 ,0.002 ,0.050 ,65,44
2017092402,0.002 ,0.5 ,0.008 ,0.038 ,73,43
2017092403,0.002 ,0.4 ,0.024 ,0.018 ,56,32
2017092404,0.002 ,0.5 ,0.016 ,0.024 ,43,28
2017092405,0.002 ,0.5 ,0.010 ,0.028 ,55,32
2017092406,0.002 ,0.5 ,0.004 ,0.032 ,64,40
2017092407,0.001 ,0.5 ,0.003 ,0.030 ,56,40
2017092408,0.001 ,0.5 ,0.008 ,0.028 ,54,28
2017092409,0.002 ,0.5 ,0.011 ,0.031 ,46,30
2017092410,0.004 ,0.6 ,0.013 ,0.039 ,62,39
2017092411,0.003 ,0.5 ,0.034 ,0.029 ,74,48
2017092412,0.003 ,0.5 ,0.056 ,0.022 ,77,44
2017092413,0.002 ,0.5 ,0.071 ,0.012 ,84,44
2017092414,0.001 ,0.5 ,0.072 ,0.009 ,79,38
2017092415,0.001 ,0.4 ,0.070 ,0.009 ,70,37
2017092416,0.001 ,0.4 ,0.071 ,0.010 ,61,38
2017092417,0.001 ,0.4 ,0.072 ,0.012 ,67,33
2017092418,0.002 ,0.5 ,0.069 ,0.015 ,65,35
2017092419,0.002 ,0.5 ,0.060 ,0.018 ,65,38
2017092420,0.001 ,0.5 ,0.044 ,0.025 ,65,36
2017092421,0.002 ,0.6 ,0.027 ,0.038 ,65,39
2017092422,0.002 ,0.7 ,0.009 ,0.051 ,68,39
2017092423,0.002 ,0.6 ,0.002 ,0.059 ,71,43
2017092424,0.002 ,0.6 ,0.014 ,0.038 ,65,43
2017092501,0.002 ,0.5 ,0.020 ,0.032 ,77,51
2017092502,0.002 ,0.5 ,0.020 ,0.029 ,73,47
2017092503,0.002 ,0.5 ,0.015 ,0.029 ,72,50
2017092504,0.002 ,0.5 ,0.019 ,0.023 ,67,48
2017092505,0.002 ,0.5 ,0.016 ,0.025 ,71,45
2017092506,0.002 ,0.5 ,0.011 ,0.032 ,67,49
2017092507,0.002 ,0.6 ,0.002 ,0.038 ,70,51
2017092508,0.003 ,0.7 ,0.002 ,0.044 ,70,51
2017092509,0.003 ,0.6 ,0.011 ,0.041 ,88,54
2017092510,0.002 ,0.5 ,0.032 ,0.029 ,87,58
2017092511,0.002 ,0.6 ,0.046 ,0.026 ,83,53
2017092512,,,,,77,53
2017092513,,,,,82,53
2017092514,0.002 ,0.4 ,0.076 ,0.016 ,63,38
2017092515,0.001 ,0.4 ,0.073 ,0.014 ,62,34
2017092516,0.002 ,0.3 ,0.069 ,0.016 ,47,23
2017092517,0.002 ,0.4 ,0.069 ,0.018 ,49,21
2017092518,0.002 ,0.4 ,0.064 ,0.020 ,55,26
2017092519,0.002 ,0.5 ,0.056 ,0.021 ,62,32
2017092520,0.002 ,0.5 ,0.053 ,0.016 ,59,31
2017092521,0.002 ,0.4 ,0.053 ,0.013 ,51,23
2017092522,0.004 ,0.5 ,0.043 ,0.019 ,32,18
2017092523,0.006 ,0.6 ,0.037 ,0.024 ,40,26
2017092524,0.005 ,0.5 ,0.039 ,0.020 ,38,24
2017092601,0.004 ,0.5 ,0.040 ,0.016 ,39,18
2017092602,0.005 ,0.5 ,0.039 ,0.013 ,38,17
2017092603,0.004 ,0.4 ,0.038 ,0.012 ,34,22
2017092604,0.004 ,0.4 ,0.039 ,0.010 ,38,22
2017092605,0.003 ,0.5 ,0.033 ,0.013 ,28,14
2017092606,0.003 ,0.5 ,0.015 ,0.024 ,42,25
2017092607,0.002 ,0.6 ,0.002 ,0.033 ,44,26
2017092608,0.002 ,0.5 ,0.003 ,0.034 ,47,30
2017092609,0.003 ,0.6 ,0.008 ,0.038 ,55,33
2017092610,0.002 ,0.5 ,0.027 ,0.029 ,58,33
2017092611,0.003 ,0.5 ,0.048 ,0.015 ,49,23
2017092612,0.003 ,0.5 ,0.055 ,0.014 ,48,27
2017092613,0.002 ,0.4 ,0.062 ,0.013 ,56,26
2017092614,0.002 ,0.4 ,0.067 ,0.014 ,49,28
2017092615,0.002 ,0.4 ,0.068 ,0.013 ,48,24
2017092616,0.002 ,0.4 ,0.067 ,0.014 ,48,22
2017092617,0.002 ,0.4 ,0.060 ,0.020 ,47,21
2017092618,0.002 ,0.4 ,0.059 ,0.021 ,45,22
2017092619,0.003 ,0.4 ,0.051 ,0.025 ,44,20
2017092620,0.005 ,0.5 ,0.041 ,0.026 ,51,23
2017092621,0.004 ,0.5 ,0.035 ,0.026 ,48,25
2017092622,0.004 ,0.5 ,0.031 ,0.027 ,58,28
2017092623,0.004 ,0.5 ,0.030 ,0.025 ,55,28
2017092624,0.004 ,0.4 ,0.033 ,0.018 ,59,32
2017092701,0.004 ,0.5 ,0.031 ,0.017 ,53,30
2017092702,0.004 ,0.5 ,0.030 ,0.014 ,64,33
2017092703,0.006 ,0.4 ,0.027 ,0.014 ,65,40
2017092704,0.004 ,0.4 ,0.025 ,0.015 ,69,47
2017092705,0.002 ,0.4 ,0.036 ,0.011 ,50,37
2017092706,0.002 ,0.4 ,0.038 ,0.011 ,36,29
2017092707,0.002 ,0.4 ,0.032 ,0.016 ,30,27
2017092708,0.002 ,0.4 ,0.028 ,0.023 ,25,24
2017092709,0.001 ,0.4 ,0.026 ,0.030 ,22,19
2017092710,0.002 ,0.5 ,0.024 ,0.031 ,,14
2017092711,0.001 ,0.5 ,0.017 ,0.037 ,19,15
2017092712,0.001 ,0.4 ,0.014 ,0.040 ,20,13
2017092713,0.002 ,0.4 ,0.017 ,0.035 ,,9
2017092714,0.002 ,0.3 ,0.024 ,0.027 ,9,7
2017092715,0.001 ,0.3 ,0.023 ,0.024 ,,6
2017092716,0.002 ,0.3 ,0.015 ,0.032 ,8,5
2017092717,0.002 ,0.4 ,0.011 ,0.035 ,8,6
2017092718,0.001 ,0.3 ,0.019 ,0.027 ,13,7
2017092719,0.001 ,0.3 ,0.020 ,0.026 ,11,8
2017092720,0.001 ,0.4 ,0.013 ,0.034 ,15,9
2017092721,0.001 ,0.3 ,0.018 ,0.027 ,16,9
2017092722,0.001 ,0.3 ,0.019 ,0.025 ,15,9
2017092723,0.002 ,0.4 ,0.022 ,0.025 ,18,11
2017092724,0.001 ,0.3 ,0.025 ,0.021 ,18,15
2017092801,0.001 ,0.3 ,0.026 ,0.017 ,17,
2017092802,0.002 ,0.3 ,0.024 ,0.017 ,27,16
2017092803,0.002 ,0.3 ,0.008 ,0.030 ,27,19
2017092804,0.002 ,0.3 ,0.012 ,0.025 ,31,19
2017092805,0.001 ,0.3 ,0.019 ,0.018 ,31,23
2017092806,0.001 ,0.3 ,0.019 ,0.018 ,22,16
2017092807,0.001 ,0.4 ,0.011 ,0.027 ,24,13
2017092808,0.002 ,0.4 ,0.003 ,0.037 ,28,19
2017092809,0.002 ,0.4 ,0.006 ,0.035 ,33,23
2017092810,0.002 ,0.3 ,0.022 ,0.019 ,40,17
2017092811,0.001 ,0.3 ,0.029 ,0.014 ,29,10
2017092812,0.001 ,0.3 ,0.035 ,0.014 ,20,9
2017092813,0.001 ,0.3 ,0.040 ,0.015 ,19,10
2017092814,0.002 ,0.3 ,0.045 ,0.017 ,25,9
2017092815,0.001 ,0.3 ,0.044 ,0.016 ,22,12
2017092816,0.001 ,0.2 ,0.046 ,0.013 ,22,13
2017092817,0.002 ,0.3 ,0.047 ,0.016 ,23,10
2017092818,0.002 ,0.3 ,0.044 ,0.020 ,36,12
2017092819,0.002 ,0.3 ,0.032 ,0.030 ,33,11
2017092820,0.002 ,0.3 ,0.017 ,0.044 ,32,17
2017092821,0.002 ,0.3 ,0.032 ,0.029 ,32,14
2017092822,0.002 ,0.3 ,0.041 ,0.015 ,29,13
2017092823,0.002 ,0.3 ,0.040 ,0.015 ,29,11
2017092824,0.003 ,0.3 ,0.034 ,0.019 ,26,15
2017092901,0.002 ,0.3 ,0.027 ,0.024 ,36,16
2017092902,0.002 ,0.3 ,0.037 ,0.016 ,33,14
2017092903,0.002 ,0.3 ,0.044 ,0.011 ,34,18
2017092904,0.003 ,0.3 ,0.044 ,0.010 ,33,16
2017092905,0.003 ,0.3 ,0.041 ,0.011 ,34,15
2017092906,0.002 ,0.2 ,0.036 ,0.013 ,26,11
2017092907,0.002 ,0.3 ,0.029 ,0.019 ,23,9
2017092908,0.003 ,0.3 ,0.024 ,0.025 ,24,11
2017092909,0.003 ,0.3 ,0.026 ,0.023 ,25,12
2017092910,0.002 ,0.2 ,0.035 ,0.014 ,29,12
2017092911,0.002 ,0.2 ,0.037 ,0.012 ,17,9
2017092912,0.002 ,0.2 ,0.038 ,0.011 ,16,6
2017092913,0.001 ,0.2 ,0.039 ,0.010 ,15,5
2017092914,0.002 ,0.2 ,0.038 ,0.015 ,12,6
2017092915,0.002 ,0.2 ,0.038 ,0.017 ,19,7
2017092916,0.001 ,0.2 ,0.044 ,0.012 ,14,6
2017092917,0.002 ,0.2 ,0.042 ,0.016 ,17,5
2017092918,0.001 ,0.2 ,0.034 ,0.021 ,22,4
2017092919,0.002 ,0.3 ,0.020 ,0.035 ,13,5
2017092920,0.002 ,0.4 ,0.003 ,0.053 ,25,7
2017092921,0.002 ,0.4 ,0.006 ,0.045 ,29,12
2017092922,0.002 ,0.4 ,0.008 ,0.038 ,36,16
2017092923,0.002 ,0.4 ,0.002 ,0.043 ,28,17
2017092924,0.002 ,0.4 ,0.001 ,0.042 ,29,18
2017093001,0.002 ,0.3 ,0.001 ,0.039 ,27,14
2017093002,0.002 ,0.4 ,0.001 ,0.039 ,22,15
2017093003,0.003 ,0.4 ,0.001 ,0.036 ,27,17
2017093004,0.001 ,0.3 ,0.001 ,0.031 ,30,22
2017093005,0.001 ,0.3 ,0.001 ,0.031 ,19,12
2017093006,0.002 ,0.4 ,0.001 ,0.031 ,25,15
2017093007,0.003 ,0.4 ,0.001 ,0.032 ,24,16
2017093008,0.003 ,0.3 ,0.002 ,0.032 ,34,21
2017093009,0.003 ,0.4 ,0.005 ,0.035 ,29,21
2017093010,0.003 ,0.4 ,0.010 ,0.035 ,39,29
2017093011,0.002 ,0.4 ,0.013 ,0.038 ,37,21
2017093012,0.003 ,0.4 ,0.030 ,0.037 ,36,18
2017093013,0.003 ,0.3 ,0.045 ,0.028 ,40,20
2017093014,0.002 ,0.3 ,0.057 ,0.016 ,44,23
2017093015,0.002 ,0.3 ,0.060 ,0.016 ,33,15
2017093016,0.002 ,0.3 ,0.062 ,0.018 ,34,18
2017093017,0.002 ,0.3 ,0.061 ,0.020 ,32,13
2017093018,0.002 ,0.3 ,0.054 ,0.022 ,36,18
2017093019,0.002 ,0.5 ,0.022 ,0.055 ,30,14
2017093020,0.002 ,0.5 ,0.029 ,0.037 ,49,22
2017093021,0.002 ,0.6 ,0.022 ,0.038 ,48,28
2017093022,0.002 ,0.6 ,0.008 ,0.050 ,46,26
2017093023,0.003 ,0.6 ,0.001 ,0.058 ,40,24
2017093024,0.002 ,0.6 ,0.002 ,0.054 ,57,34
2017100101,0.001 ,0.4 ,0.020 ,0.016 ,27,16
2017100102,0.001 ,0.4 ,0.019 ,0.013 ,34,9
2017100103,0.001 ,0.4 ,0.020 ,0.011 ,27,8
2017100104,0.001 ,0.3 ,0.027 ,0.008 ,27,11
2017100105,0.001 ,0.4 ,0.022 ,0.009 ,24,11
2017100106,0.001 ,0.4 ,0.018 ,0.012 ,27,11
2017100107,0.001 ,0.4 ,0.016 ,0.016 ,31,11
2017100108,0.002 ,0.4 ,0.011 ,0.022 ,26,13
2017100109,0.002 ,0.4 ,0.013 ,0.020 ,29,14
2017100110,0.002 ,0.4 ,0.018 ,0.019 ,31,11
2017100111,0.002 ,0.4 ,0.011 ,0.022 ,30,10
2017100112,0.002 ,0.5 ,0.011 ,0.026 ,30,13
2017100113,0.002 ,0.5 ,0.011 ,0.027 ,35,15
2017100114,0.002 ,0.4 ,0.017 ,0.023 ,40,16
2017100115,0.002 ,0.4 ,0.024 ,0.014 ,34,15
2017100116,0.002 ,0.5 ,0.016 ,0.023 ,38,15
2017100117,0.002 ,0.4 ,0.021 ,0.021 ,39,19
2017100118,0.002 ,0.4 ,0.036 ,0.014 ,22,11
2017100119,0.001 ,0.4 ,0.036 ,0.014 ,24,10
2017100120,0.001 ,0.4 ,0.037 ,0.013 ,23,9
2017100121,0.001 ,0.4 ,0.038 ,0.010 ,19,3
2017100122,0.001 ,0.4 ,0.037 ,0.009 ,17,7
2017100123,0.001 ,0.4 ,0.037 ,0.008 ,19,4
2017100124,0.001 ,0.4 ,0.036 ,0.006 ,16,4
2017100201,0.001 ,0.4 ,0.032 ,0.006 ,21,3
2017100202,0.001 ,0.4 ,0.029 ,0.006 ,15,3
2017100203,0.001 ,0.4 ,0.028 ,0.006 ,19,4
2017100204,0.001 ,0.4 ,0.028 ,0.006 ,14,7
2017100205,0.001 ,0.4 ,0.022 ,0.010 ,15,7
2017100206,0.001 ,0.4 ,0.016 ,0.013 ,23,8
2017100207,0.001 ,0.4 ,0.009 ,0.020 ,15,11
2017100208,0.001 ,0.4 ,0.007 ,0.023 ,15,6
2017100209,0.001 ,0.5 ,0.006 ,0.024 ,14,5
2017100210,0.001 ,0.5 ,0.009 ,0.022 ,16,3
2017100211,0.001 ,0.5 ,0.010 ,0.021 ,18,5
2017100212,0.001 ,0.5 ,0.013 ,0.019 ,12,3
2017100213,0.001 ,0.5 ,0.022 ,0.013 ,12,3
2017100214,0.001 ,0.4 ,0.025 ,0.015 ,13,2
2017100215,0.001 ,0.5 ,0.023 ,0.022 ,26,7
2017100216,0.002 ,0.5 ,0.017 ,0.028 ,25,5
2017100217,0.001 ,0.5 ,0.021 ,0.023 ,23,4
2017100218,0.002 ,0.6 ,0.012 ,0.033 ,19,5
2017100219,0.002 ,0.7 ,0.002 ,0.037 ,40,11
2017100220,0.001 ,0.6 ,0.001 ,0.032 ,33,10
2017100221,0.002 ,0.6 ,0.001 ,0.027 ,33,13
2017100222,0.002 ,0.6 ,0.001 ,0.022 ,32,12
2017100223,0.002 ,0.7 ,0.001 ,0.020 ,36,18
2017100224,0.002 ,0.6 ,0.001 ,0.018 ,43,20
2017100301,0.001 ,0.6 ,0.001 ,0.016 ,28,12
2017100302,0.001 ,0.6 ,0.001 ,0.016 ,34,15
2017100303,0.001 ,0.6 ,0.001 ,0.015 ,30,14
2017100304,0.001 ,0.6 ,0.001 ,0.014 ,33,18
2017100305,0.001 ,0.6 ,0.001 ,0.014 ,31,16
2017100306,0.002 ,0.6 ,0.001 ,0.013 ,33,13
2017100307,0.002 ,0.6 ,0.001 ,0.015 ,31,18
2017100308,0.001 ,0.6 ,0.002 ,0.016 ,26,14
2017100309,0.002 ,0.4 ,0.015 ,0.017 ,29,11
2017100310,0.003 ,0.3 ,0.025 ,0.014 ,41,7
2017100311,0.002 ,0.4 ,0.028 ,0.014 ,38,5
2017100312,0.002 ,0.4 ,0.030 ,0.018 ,43,5
2017100313,0.002 ,0.4 ,0.035 ,0.018 ,51,12
2017100314,0.002 ,0.4 ,0.046 ,0.014 ,44,13
2017100315,0.002 ,0.4 ,0.055 ,0.011 ,53,12
2017100316,0.002 ,0.4 ,0.053 ,0.012 ,52,14
2017100317,0.002 ,0.4 ,0.050 ,0.012 ,42,13
2017100318,0.002 ,0.4 ,0.045 ,0.014 ,47,13
2017100319,0.003 ,0.4 ,0.042 ,0.016 ,49,17
2017100320,0.004 ,0.5 ,0.034 ,0.019 ,52,21
2017100321,0.004 ,0.5 ,0.031 ,0.018 ,48,22
2017100322,0.005 ,0.6 ,0.030 ,0.016 ,50,16
2017100323,0.004 ,0.5 ,0.026 ,0.017 ,52,16
2017100324,0.004 ,0.5 ,0.026 ,0.014 ,51,13
2017100401,0.004 ,0.4 ,0.022 ,0.015 ,54,11
2017100402,0.003 ,0.4 ,0.022 ,0.012 ,59,10
2017100403,0.003 ,0.4 ,0.021 ,0.012 ,56,7
2017100404,0.003 ,0.4 ,0.017 ,0.013 ,53,12
2017100405,0.003 ,0.4 ,0.012 ,0.014 ,51,14
2017100406,0.002 ,0.4 ,0.007 ,0.015 ,54,17
2017100407,0.002 ,0.4 ,0.006 ,0.018 ,41,14
2017100408,0.003 ,0.4 ,0.009 ,0.020 ,43,15
2017100409,0.002 ,0.4 ,0.010 ,0.020 ,44,13
2017100410,0.002 ,0.4 ,0.016 ,0.017 ,48,16
2017100411,0.002 ,0.4 ,0.021 ,0.014 ,45,13
2017100412,0.001 ,0.3 ,0.030 ,0.007 ,29,7
2017100413,0.001 ,0.3 ,0.035 ,0.007 ,16,2
2017100414,0.001 ,0.3 ,0.039 ,0.006 ,18,2
2017100415,0.001 ,0.3 ,0.040 ,0.005 ,13,2
2017100416,0.001 ,0.3 ,0.041 ,0.006 ,11,2
2017100417,0.001 ,0.3 ,0.037 ,0.008 ,24,3
2017100418,0.001 ,0.3 ,0.031 ,0.011 ,14,4
2017100419,0.001 ,0.4 ,0.012 ,0.028 ,28,8
2017100420,0.001 ,0.3 ,0.026 ,0.013 ,19,9
2017100421,0.001 ,0.3 ,0.030 ,0.008 ,17,7
2017100422,0.001 ,0.3 ,0.030 ,0.007 ,18,4
2017100423,0.001 ,0.3 ,0.030 ,0.007 ,21,6
2017100424,0.001 ,0.3 ,0.031 ,0.007 ,21,5
2017100501,0.002 ,0.3 ,0.032 ,0.005 ,32,8
2017100502,0.002 ,0.3 ,0.033 ,0.004 ,23,3
2017100503,0.001 ,0.3 ,0.033 ,0.004 ,24,2
2017100504,0.001 ,0.3 ,0.033 ,0.004 ,25,6
2017100505,0.001 ,0.3 ,0.033 ,0.004 ,18,8
2017100506,0.001 ,0.3 ,0.033 ,0.004 ,20,9
2017100507,0.001 ,0.3 ,0.031 ,0.006 ,24,4
2017100508,0.001 ,0.3 ,0.030 ,0.007 ,19,6
2017100509,0.002 ,0.3 ,0.032 ,0.005 ,12,5
2017100510,0.002 ,0.3 ,0.035 ,0.005 ,23,4
2017100511,0.002 ,0.4 ,0.038 ,0.005 ,29,5
2017100512,0.002 ,0.4 ,0.039 ,0.006 ,26,3
2017100513,0.002 ,0.4 ,0.039 ,0.006 ,20,4
2017100514,0.002 ,0.4 ,0.037 ,0.008 ,27,7
2017100515,0.001 ,0.3 ,0.037 ,0.008 ,26,9
2017100516,0.001 ,0.3 ,0.035 ,0.009 ,24,8
2017100517,0.002 ,0.4 ,0.034 ,0.009 ,23,6
2017100518,0.002 ,0.4 ,0.029 ,0.012 ,28,10
2017100519,0.002 ,0.4 ,0.028 ,0.013 ,23,9
2017100520,0.002 ,0.4 ,0.029 ,0.012 ,22,9
2017100521,0.002 ,0.3 ,0.032 ,0.009 ,20,7
2017100522,0.002 ,0.4 ,0.031 ,0.009 ,20,9
2017100523,0.002 ,0.4 ,0.030 ,0.010 ,18,7
2017100524,0.002 ,0.4 ,0.031 ,0.009 ,20,3
2017100601,0.002 ,0.3 ,0.032 ,0.007 ,16,3
2017100602,0.001 ,0.3 ,0.033 ,0.005 ,21,6
2017100603,0.001 ,0.3 ,0.036 ,0.003 ,20,4
2017100604,0.001 ,0.3 ,0.037 ,0.003 ,16,3
2017100605,0.001 ,0.3 ,0.035 ,0.004 ,18,3
2017100606,0.001 ,0.3 ,0.035 ,0.005 ,17,4
2017100607,0.001 ,0.3 ,0.031 ,0.008 ,13,4
2017100608,0.001 ,0.3 ,0.027 ,0.014 ,17,3
2017100609,0.001 ,0.3 ,0.029 ,0.010 ,19,7
2017100610,0.001 ,0.3 ,0.028 ,0.009 ,21,3
2017100611,0.001 ,0.4 ,0.028 ,0.009 ,16,5
2017100612,0.001 ,0.4 ,0.024 ,0.010 ,12,3
2017100613,0.001 ,0.3 ,0.026 ,0.008 ,17,6
2017100614,0.001 ,0.3 ,0.025 ,0.008 ,17,3
2017100615,0.001 ,0.4 ,0.023 ,0.008 ,12,3
2017100616,0.001 ,0.4 ,0.024 ,0.008 ,10,2
2017100617,0.001 ,0.4 ,0.025 ,0.008 ,12,3
2017100618,0.001 ,0.4 ,0.021 ,0.011 ,9,2
2017100619,0.001 ,0.4 ,0.017 ,0.015 ,12,3
2017100620,0.002 ,0.5 ,0.006 ,0.024 ,15,4
2017100621,0.001 ,0.6 ,0.002 ,0.024 ,26,6
2017100622,0.002 ,0.6 ,0.001 ,0.023 ,21,8
2017100623,0.002 ,0.6 ,0.001 ,0.021 ,24,9
2017100624,0.001 ,0.5 ,0.002 ,0.021 ,24,9
2017100701,0.002 ,0.4 ,0.004 ,0.020 ,11,9
2017100702,0.002 ,0.4 ,0.007 ,0.015 ,26,8
2017100703,0.002 ,0.4 ,0.007 ,0.015 ,27,15
2017100704,0.002 ,0.4 ,0.006 ,0.016 ,29,18
2017100705,0.001 ,0.4 ,0.005 ,0.014 ,30,15
2017100706,0.001 ,0.4 ,0.006 ,0.013 ,27,9
2017100707,0.001 ,0.4 ,0.005 ,0.013 ,21,10
2017100708,0.001 ,0.4 ,0.003 ,0.015 ,21,5
2017100709,0.001 ,0.4 ,0.005 ,0.014 ,15,5
2017100710,0.001 ,0.5 ,0.007 ,0.016 ,17,7
2017100711,0.001 ,0.4 ,0.010 ,0.016 ,18,6
2017100712,0.001 ,0.5 ,0.011 ,0.015 ,12,6
2017100713,0.001 ,0.4 ,0.018 ,0.012 ,12,4
2017100714,0.001 ,0.4 ,0.024 ,0.011 ,10,2
2017100715,0.001 ,0.4 ,0.030 ,0.009 ,14,3
2017100716,0.001 ,0.4 ,0.034 ,0.008 ,14,2
2017100717,0.001 ,0.4 ,0.032 ,0.008 ,12,2
2017100718,0.001 ,0.4 ,0.022 ,0.018 ,13,2
2017100719,0.001 ,0.5 ,0.004 ,0.033 ,24,10
2017100720,0.001 ,0.5 ,0.002 ,0.029 ,23,6
2017100721,0.001 ,0.5 ,0.001 ,0.028 ,24,6
2017100722,0.001 ,0.6 ,0.001 ,0.026 ,27,11
2017100723,0.001 ,0.5 ,0.001 ,0.024 ,29,11
2017100724,0.001 ,0.5 ,0.001 ,0.022 ,17,10
2017100801,0.002 ,0.5 ,0.004 ,0.015 ,11,8
2017100802,0.002 ,0.4 ,0.008 ,0.010 ,24,4
2017100803,0.001 ,0.4 ,0.009 ,0.008 ,22,4
2017100804,0.002 ,0.4 ,0.013 ,0.006 ,13,7
2017100805,0.002 ,0.4 ,0.014 ,0.006 ,15,4
2017100806,0.001 ,0.4 ,0.004 ,0.011 ,15,4
2017100807,0.001 ,0.4 ,0.003 ,0.012 ,17,6
2017100808,0.002 ,0.4 ,0.004 ,0.013 ,16,6
2017100809,0.002 ,0.4 ,0.006 ,0.014 ,18,7
2017100810,0.001 ,0.4 ,0.016 ,0.009 ,6,6
2017100811,0.001 ,0.4 ,0.027 ,0.007 ,10,2
2017100812,0.001 ,0.4 ,0.036 ,0.006 ,19,4
2017100813,0.002 ,0.4 ,0.039 ,0.008 ,18,2
2017100814,0.002 ,0.4 ,0.043 ,0.008 ,14,3
2017100815,0.001 ,0.3 ,0.045 ,0.007 ,14,2
2017100816,0.001 ,0.3 ,0.047 ,0.004 ,13,2
2017100817,0.001 ,0.4 ,0.049 ,0.006 ,24,10
2017100818,0.001 ,0.4 ,0.044 ,0.009 ,22,11
2017100819,0.001 ,0.5 ,0.015 ,0.031 ,31,10
2017100820,0.002 ,0.5 ,0.010 ,0.028 ,38,14
2017100821,0.002 ,0.5 ,0.010 ,0.024 ,36,19
2017100822,0.001 ,0.5 ,0.008 ,0.022 ,34,18
2017100823,0.002 ,0.5 ,0.006 ,0.023 ,29,15
2017100824,0.002 ,0.5 ,0.004 ,0.022 ,32,15
2017100901,0.002 ,0.5 ,0.008 ,0.016 ,24,15
2017100902,0.002 ,0.5 ,0.006 ,0.013 ,33,14
2017100903,0.001 ,0.4 ,0.008 ,0.010 ,35,18
2017100904,0.002 ,0.4 ,0.011 ,0.007 ,27,15
2017100905,0.001 ,0.4 ,0.014 ,0.007 ,26,13
2017100906,0.002 ,0.4 ,0.006 ,0.014 ,27,13
2017100907,0.002 ,0.4 ,0.002 ,0.017 ,22,13
2017100908,0.002 ,0.4 ,0.004 ,0.016 ,26,11
2017100909,0.002 ,0.4 ,0.008 ,0.017 ,24,11
2017100910,0.002 ,0.4 ,0.015 ,0.016 ,24,11
2017100911,0.002 ,0.4 ,0.033 ,0.011 ,27,9
2017100912,0.001 ,0.3 ,0.045 ,0.007 ,9,5
2017100913,0.001 ,0.4 ,0.044 ,0.009 ,24,2
2017100914,0.001 ,0.3 ,0.048 ,0.006 ,17,7
2017100915,0.001 ,0.3 ,0.051 ,0.005 ,27,5
2017100916,0.001 ,0.3 ,0.051 ,0.006 ,19,5
2017100917,0.001 ,0.3 ,0.048 ,0.007 ,28,8
2017100918,0.001 ,0.3 ,0.043 ,0.012 ,28,11
2017100919,0.001 ,0.5 ,0.017 ,0.032 ,36,12
2017100920,0.001 ,0.4 ,0.012 ,0.028 ,37,17
2017100921,0.002 ,0.4 ,0.010 ,0.025 ,37,17
2017100922,0.002 ,0.4 ,0.009 ,0.024 ,36,17
2017100923,0.002 ,0.4 ,0.004 ,0.025 ,30,17
2017100924,0.002 ,0.4 ,0.006 ,0.020 ,33,15
2017101001,0.001 ,0.4 ,0.007 ,0.016 ,15,13
2017101002,0.001 ,0.4 ,0.006 ,0.014 ,29,8
2017101003,0.001 ,0.4 ,0.004 ,0.015 ,34,9
2017101004,0.001 ,0.4 ,0.008 ,0.010 ,29,13
2017101005,0.001 ,0.4 ,0.004 ,0.013 ,25,13
2017101006,0.001 ,0.4 ,0.001 ,0.015 ,28,12
2017101007,0.002 ,0.4 ,0.001 ,0.015 ,29,13
2017101008,0.002 ,0.5 ,0.002 ,0.017 ,31,15
2017101009,0.002 ,0.4 ,0.005 ,0.016 ,24,15
2017101010,0.002 ,0.3 ,0.020 ,0.014 ,28,13
2017101011,0.002 ,0.3 ,0.038 ,0.006 ,18,6
2017101012,0.001 ,0.3 ,0.040 ,0.006 ,15,2
2017101013,0.001 ,0.3 ,0.039 ,0.006 ,22,3
2017101014,0.001 ,0.3 ,0.038 ,0.006 ,25,7
2017101015,0.001 ,0.3 ,0.037 ,0.007 ,30,7
2017101016,0.001 ,0.3 ,0.039 ,0.008 ,20,8
2017101017,0.001 ,0.3 ,0.040 ,0.008 ,33,8
2017101018,0.001 ,0.3 ,0.037 ,0.010 ,31,11
